Price,Close,High,Low,Open,Volume,MA_7,MA_30
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,
Date,,,,,,,
2023-05-05,171.41751098632812,172.13845380689077,168.64234602308835,168.85961893934999,113453200,166.90838841029577,162.7898198445638
2023-05-08,171.34835815429688,171.69402369424722,169.9755966946327,170.34100335662225,55962800,167.6265127999442,163.22600962320965
2023-05-09,169.6398162841797,171.38785496168964,169.47192632998963,170.9039412906591,45326900,167.92138453892298,163.67010091145832
2023-05-10,171.4075927734375,171.87176527271458,169.76817565129102,170.87429621552187,53724500,168.4814932686942,164.19385681152343
2023-05-11,171.5952606201172,172.4248398461332,170.0348529885771,171.69402651016821,49514700,169.216552734375,164.62115834554035
2023-05-12,170.66563415527344,172.13918180226995,169.11295243629542,171.70403494878815,45533100,169.97259085518974,164.96512908935546
2023-05-15,170.17115783691406,171.29857695594924,169.5777729993573,171.249125704419,37266700,170.8921901157924,165.20900166829426
2023-05-16,170.17115783691406,171.2293421857262,169.9041331509732,170.09203885254627,42110300,170.7141396658761,165.41106567382812
2023-05-17,170.78428649902344,171.0216283275313,168.5393327985131,169.81510548834717,57951600,170.63355800083704,165.6513432820638
2023-05-18,173.11827087402344,173.30617657836305,170.6755268984154,171.0908902546592,65496700,171.13048008510046,166.0309809366862
2023-05-19,173.22703552246094,174.44345770293714,173.00946211256743,174.44345770293714,55809500,171.39040047781808,166.38461558024088
2023-05-22,172.27761840820312,172.781999977239,171.5358950094103,172.0600450039918,43570900,171.48788016183036,166.79318288167318
2023-05-23,169.66677856445312,171.46670153051892,169.38986966050507,171.2194603598222,50747300,171.3451865059989,167.15521392822265
2023-05-24,169.9436798095703,170.51728111058472,168.63825433413288,169.2019563309073,45143500,171.31268964494978,167.54951883951824
2023-05-25,171.08099365234375,171.98093998050487,169.79533663873903,170.50739236656926,56058300,171.44266619001115,167.80199178059897
2023-05-26,173.4940643310547,173.83032378662378,171.1996741500605,171.40736336995897,54835000,171.82977730887276,168.14642181396485
2023-05-30,175.3434295654297,177.01478218217846,174.62148962052487,175.00718521743593,55964400,172.1476571219308,168.55183919270834
2023-05-31,175.2939910888672,177.37082297149757,174.80939295881248,175.3731100748192,99625300,172.44293648856026,168.91478780110677
2023-06-01,178.10264587402344,178.1323136072369,174.97751385870967,175.73902088879638,68901800,173.27508326939173,169.33317159016926
2023-06-02,178.95314025878906,179.77398268262323,177.2817876805341,179.03225923715402,61996900,174.6017063685826,169.81216583251953
2023-06-05,177.5982666015625,182.90900173212887,176.07525265044882,180.61461168229852,121946500,175.6952187674386,170.2996566772461
2023-06-06,177.23233032226562,178.13227652640924,175.4719596724279,177.98393789122082,64848400,176.57398114885603,170.76474609375
2023-06-07,175.857666015625,179.21025490271796,175.3631837898567,176.4708191466497,61944600,176.91163853236608,171.23536783854166
2023-06-08,178.57733154296875,178.84434109966037,175.50165126625262,175.93678298136524,50214900,177.37362452915735,171.7969741821289
2023-06-09,178.96302795410156,180.21900204187077,178.6366678484163,179.4970621604222,48900000,177.89777265276228,172.2183588663737
2023-06-12,181.76177978515625,181.8606822718443,178.9729077272824,179.26960009694577,54274900,178.4205060686384,172.69122772216798
2023-06-13,181.28707885742188,182.11780541012092,180.42668457715504,180.782712398369,54929100,178.75392586844308,173.15123596191407
2023-06-14,181.9200439453125,182.35519080481038,180.0113494184458,181.3464426387383,57462900,179.37132263183594,173.66690928141276
2023-06-15,183.95733642578125,184.46171813002383,181.75194915416407,181.92997066460416,65433200,180.33203778948103,174.2863749186198
2023-06-16,182.8793182373047,184.9264820484004,182.2364973319158,184.669341613924,101256200,181.3351309640067,174.92455342610677
2023-06-20,182.96832275390625,184.0463055632048,182.37495308855412,182.37495308855412,49799100,181.96241542271204,175.30958048502603
2023-06-21,181.929931640625,183.36392727035516,180.57503989811684,182.85954567430247,49515700,182.3862588065011,175.66229960123698
2023-06-22,184.9363555908203,184.98580683232038,181.64310210019994,181.71233685638003,51245300,182.8397696358817,176.17218424479168
2023-06-23,184.61990356445312,185.49019723798705,182.96833449974372,183.5023838322858,53117000,183.31588745117188,176.6125946044922
2023-06-26,183.22544860839844,185.97476858314397,183.18588157961648,184.7682307420945,48088700,183.50237383161272,177.0002675374349
2023-06-27,185.98468017578125,186.31104030447904,183.62105538648717,183.83862880561904,50730800,183.79199436732702,177.51090240478516
2023-06-28,187.1615447998047,187.80436573389431,185.5297592960992,185.8561043245189,51216800,184.40374101911272,178.0772486368815
2023-06-29,187.497802734375,187.97251662731944,186.85498175364998,186.99343619982474,46347300,185.0508095877511,178.65480346679686
2023-06-30,191.82945251464844,192.33381899614628,189.1493519786864,189.51527911897426,85213200,186.46502685546875,179.35630900065104
2023-07-03,190.33612060546875,191.7404484310712,189.6438333602496,191.64154594163958,31458200,187.2364218575614,179.93023732503255
2023-07-05,189.21861267089844,190.85039834497115,188.51644111338388,189.45596962493224,46920300,187.89338030133928,180.46328989664713
2023-07-06,189.6933135986328,189.90100282202306,187.11211517011608,187.74505196417672,45094300,188.8173610142299,181.04381306966147
2023-07-07,188.5757598876953,190.54380484505052,188.14062814608695,189.29771490007704,46815000,189.18751525878906,181.67411244710286
2023-07-10,186.52862548828125,187.89340155065938,184.9759437256739,187.17144648236777,59922200,189.09709821428572,182.22694396972656
2023-07-11,186.00445556640625,187.21099353236755,184.54079224834234,187.07253909809666,46638100,188.8837629045759,182.72439270019532
2023-07-12,187.67579650878906,189.5844907414315,186.3901396467477,187.58677823550266,60750200,188.2903834751674,183.1971171061198
2023-07-13,188.43728637695312,189.08012234659634,187.68567880071848,188.3977344373199,41342300,188.01912144252233,183.63357899983723
2023-07-14,188.58567810058594,189.07026113812964,187.53737794948708,188.13074770594125,41616200,187.92870221819197,184.0766352335612
2023-07-17,191.84925842285156,192.17561856911308,189.6933076328095,189.78231082986184,50520200,188.2366943359375,184.53485565185548
2023-07-18,191.5921173095703,192.185502135392,190.296576033276,191.21632100425936,48288200,188.6676025390625,184.9561548868815
2023-07-19,192.94700622558594,196.0424552700726,190.52403079875788,190.96907695660155,80507300,189.58451407296317,185.46777954101563
2023-07-20,190.99871826171875,194.30185606220206,190.37566579926568,192.9370802265051,59581200,190.29798017229353,185.9266591389974
2023-07-21,189.8218536376953,192.81841494586592,189.1196821840786,191.95802063670834,71951700,190.60455976213728,186.3921320597331
2023-07-24,190.6229248046875,192.759091941705,190.1284425094743,191.27564505606543,45377800,190.9167938232422,186.7936518351237
2023-07-25,191.4833221435547,192.29428036369316,190.79104993758423,191.19652904765346,37283200,191.33074297223772,187.21099497477215
2023-07-26,192.35362243652344,193.4810415222525,191.18665140498055,191.53277997466063,47471900,191.40279497419084,187.56405639648438
2023-07-27,191.08773803710938,195.02381285425056,190.42513357699178,193.85684188907683,47460200,191.33074079241072,187.8907450358073
2023-07-28,193.66896057128906,194.46013535574042,191.99760780036658,192.52175788835478,48291400,191.43387712751115,188.28237559000652
2023-07-31,194.2821044921875,194.3216715292241,193.10523413200033,193.89640887829788,38824100,191.9029323032924,188.62653452555338
2023-08-01,193.4513702392578,194.55900578654655,193.12501010327395,194.074422779809,35175100,192.4214346749442,188.97893625895182
2023-08-02,190.454833984375,193.02613328848292,189.73289393984368,192.88767882664945,50389300,192.39742170061385,189.22848663330078
2023-08-03,189.06036376953125,190.247118290272,188.58566497931545,189.45595867004647,61235200,192.05128479003906,189.46616770426434
2023-08-04,179.98165893554688,185.31217710978225,179.9124241755589,183.47270249377223,115956800,190.2838614327567,189.30101114908854
2023-08-07,176.87631225585938,181.10907923772604,175.3928654606145,180.12011470756278,97576100,188.253657749721,189.0428914388021
2023-08-08,177.81582641601562,178.28064095471063,175.6203239410226,177.70703971354655,67823000,185.98892429896765,188.862570699056
2023-08-09,176.2235870361328,178.93334011391454,175.0566010766963,178.8740046582552,60378500,183.40913609095983,188.53720092773438
2023-08-10,176.00604248046875,178.75536303948698,175.64013038367378,177.4993736907431,54686900,180.9169464111328,188.16535085042318
2023-08-11,176.06546020507812,176.88741115774235,174.8374976677621,175.60003302807638,52036700,178.86132158551897,187.78427276611328
2023-08-14,177.71925354003906,177.94701832041608,175.5900993670502,176.2437010263368,43675600,177.2411629813058,187.31393280029297
2023-08-15,175.728759765625,177.73906787465035,175.3326457472995,177.14489684716207,43622600,176.63360595703125,186.82702077229817
2023-08-16,174.8572998046875,176.80817714322055,174.78797154296882,175.41186545531423,46964900,176.34517560686385,186.3483103434245
2023-08-17,172.3122100830078,175.78815784652573,171.79724982185638,175.42175166053434,66062900,175.55894470214844,185.768940226237
2023-08-18,172.79747009277344,173.40155375891743,170.29201204567954,170.62871045348956,61172200,175.06949942452567,185.2429972330729
2023-08-21,174.13436889648438,174.42156439236868,172.05474771785234,173.37184868637627,46311900,174.80211748395647,184.8298553466797
2023-08-22,175.5108642578125,175.95649623435884,174.54037449165708,175.34251507159627,42038900,174.72288949148995,184.48006896972657
2023-08-23,179.36314392089844,179.78898080878903,176.60021337314086,176.78837280424742,52722800,174.95773097446985,184.2029805501302
2023-08-24,174.66912841796875,179.3433458832632,174.30270712253693,178.91750900229638,54945800,174.80635506766183,183.7440419514974
2023-08-25,176.87750244140625,177.41225784961358,174.1145717959043,175.6594375427037,51449600,175.09495544433594,183.35376942952473
2023-08-28,178.44216918945312,178.83828316683332,176.8180777049469,178.34313313971825,43820700,175.97066388811385,182.90686645507813
2023-08-29,182.3340606689453,183.10649358507428,177.75887876406125,177.95693577395411,53003900,177.3330339704241,182.5982645670573
2023-08-30,185.8297882080078,186.0278602958339,182.94802670379437,183.14608368084174,60813900,179.0038081577846,182.36102396647135
2023-08-31,186.04766845703125,187.28554353881972,185.66145203594442,186.0179606639307,60794500,180.50906590053015,182.19598897298178
2023-09-01,187.6222686767578,188.07779827305947,186.45370666949987,187.65197647170007,45766500,181.6889408656529,182.12266947428387
2023-09-05,187.85989379882812,188.1371765705135,185.79017057061324,186.45366971077303,45280000,183.5733359200614,182.03056844075522
2023-09-06,181.13577270507812,187.01815699545173,179.70973831822653,186.57250991647675,81755800,184.18166024344308,181.68565012613934
2023-09-07,175.8376922607422,176.48139642487362,171.85668142571674,173.48077306769622,112488800,183.8095921107701,181.13511912027994
2023-09-08,176.45166015625,178.4916910043361,176.06544373133067,176.62002446653017,65551300,182.96924918038505,180.64724985758463
2023-09-11,177.62022399902344,178.5511084974291,175.619813594627,178.3233437087065,58953100,181.79645429338728,180.11229197184244
2023-09-12,174.5899200439453,178.3827714442694,173.12428004812202,177.7489799506068,90370200,180.15963309151786,179.4558858235677
2023-09-13,172.52017211914062,175.58019553637163,172.2923922361182,174.79785006313273,84267900,178.00219072614397,178.7581792195638
2023-09-14,174.0353546142578,174.39186327435525,171.89630265367322,172.31222690532334,60895800,176.02725655691964,178.2108632405599
2023-09-15,173.31239318847656,174.78794559113751,172.1339489112559,174.76813536061914,109259500,174.90963091169084,177.68593088785806
2023-09-18,176.24371337890625,177.64004017321716,174.46117014263496,174.76816076178545,67257600,174.96763392857142,177.56133270263672
2023-09-19,177.33303833007812,177.88760394386657,175.4118538031827,175.7980702206982,51826900,175.09354509626115,177.57655690511066
2023-09-20,173.78778076171875,177.95693597912128,173.69864226300012,177.52120149038592,58436200,174.54605320521765,177.44228871663412
2023-09-21,172.24288940429688,174.58991092023126,172.17357625479622,172.85688574257026,63149100,174.21076311383928,177.30959879557292
2023-09-22,173.0945587158203,175.36235454947433,172.36174626663464,172.97572753179696,56725400,174.2928183419364,177.2125493367513
2023-09-25,174.37203979492188,175.2534062611611,172.46075278406465,172.51027081019092,46172700,174.3409162248884,177.1561019897461
2023-09-26,170.29200744628906,173.50057001651604,169.99491440180657,173.12426626356617,64588900,173.90943254743303,176.9085271199544
2023-09-27,168.77685546875,171.36153958960574,167.41025147102962,170.9456153197968,66921800,172.84273856026786,176.67679697672526
2023-09-28,169.03431701660156,170.36131544966938,165.99408862675534,167.69740591218968,56294400,171.65720694405692,176.48269755045573
2023-09-29,169.54928588867188,171.39124466953126,168.68771453081845,170.35142654777866,51861100,171.0517076764788,176.3906000773112
2023-10-02,172.0646209716797,172.60928898108386,169.27196778388654,169.55916323919894,52164500,171.0262407575335,176.36617177327474
2023-10-03,170.72772216796875,171.9458021063211,169.1630613901914,170.58908076573104,49594600,170.68812125069755,176.25261688232422
2023-10-04,171.9755096435547,172.5201776911012,169.31160010164683,169.43043127173715,53020300,170.34575980050224,176.13477172851563
2023-10-05,173.21339416503906,173.74814957044222,171.00501406167223,172.1042477774046,48527900,170.76310076032365,175.92978006998698
2023-10-06,175.76837158203125,176.26352163595584,171.5001654241457,172.1141617663429,57266700,171.7618887765067,175.96642150878907
2023-10-09,177.25381469726562,177.3132302836497,174.09475506108697,175.09495269037185,42390800,172.93610273088728,175.97896525065104
2023-10-10,176.65963745117188,177.97673842144718,176.2239029815132,176.37245706568626,43698000,173.95186723981584,175.91954752604167
2023-10-11,178.0559539794922,178.10547200469523,175.87729686757618,176.4714678376734,47551100,174.80777195521765,175.77694396972657
2023-10-12,178.95713806152344,180.57131695227565,177.30332359387822,178.3233466007442,56743100,175.983402797154,175.54785563151043
2023-10-13,177.1151580810547,180.16526873253892,176.41203844407568,179.66022118086906,51427100,176.71763828822546,175.25010528564454
2023-10-16,176.98641967773438,177.34292828713865,174.79784999846225,175.0355274416581,52517000,177.2566419328962,174.89557698567708
2023-10-17,175.43165588378906,176.6893412361662,173.1044597256959,174.93650583601004,57549400,177.20853969029017,174.4813023885091
2023-10-18,174.13436889648438,175.85749653944856,173.4114540423014,173.87689630601963,54764400,176.76290457589286,174.247922261556
2023-10-19,173.75808715820312,176.114991459484,173.49070186176996,174.33244800123364,59302900,176.34839739118303,174.17860209147136
2023-10-20,171.20309448242188,173.7184502104905,170.96541700693638,173.60951658974062,64244000,175.36941746303015,174.00364990234374
2023-10-23,171.32191467285156,172.32211231863303,168.2816861592976,169.25219112217718,55980100,174.27867126464844,173.79370625813803
2023-10-24,171.7576446533203,171.98540943587548,169.78694209599936,171.3714282347356,43816600,173.51331220354353,173.6992970784505
2023-10-25,169.44033813476562,171.38131769667615,168.99469104064445,170.21277093543313,57157000,172.43530055454798,173.596635945638
2023-10-26,165.2711639404297,169.71761631425704,164.06299674951495,168.71740365821697,70625300,170.98380170549666,173.30449625651042
2023-10-27,166.58827209472656,167.32109955610002,165.21175565878588,165.29098147440297,58499100,169.9057878766741,173.08035888671876
2023-10-30,168.63819885253906,169.50966778359705,167.23197451155576,167.3805285943209,51131000,169.17437526157923,172.82684173583985
2023-10-31,169.11355590820312,169.24228464861295,166.27138428536674,167.70733154956028,44846000,168.87586975097656,172.552858988444
2023-11-01,172.28248596191406,172.53995851269775,168.4698250558493,169.34129385969914,56934900,169.01309422084265,172.5026824951172
2023-11-02,175.8475799560547,176.05553449603235,173.7580463313888,173.81746191423957,77334800,169.59737069266183,172.62283884684246
2023-11-03,174.93650817871094,175.10487249469713,171.66852990822986,172.5498964006483,79829200,170.38253784179688,172.68423716227213
2023-11-06,177.49148559570312,177.68954259678722,174.50079012453784,174.66913933099835,63841300,172.12829807826452,172.78821868896483
2023-11-07,180.05638122558594,180.67036248552094,177.23401974281032,177.4419743130807,70530000,174.05231366838728,173.11369781494142
2023-11-08,181.1160125732422,181.6705782969107,179.82861922285025,180.58125708564262,49340300,175.83485848563058,173.5250030517578
2023-11-09,180.64064025878906,182.3340449245472,180.04645416963677,181.18530832204868,53763500,177.48158482142858,173.91188049316406
2023-11-10,184.83511352539062,185.00369964258533,181.989212824357,182.42552132152326,66133400,179.27481733049666,174.4214080810547
2023-11-13,183.24856567382812,184.46823531200093,182.66352248721634,184.26000678217753,43627500,180.33210100446428,174.79420623779296
2023-11-14,185.8663787841797,186.5307520867399,184.73595008374065,186.12419054719692,60108400,181.89351109095983,175.298828125
2023-11-15,186.4315948486328,187.90909130382101,186.20353000343164,186.2729495954029,53790500,183.17066955566406,175.78069763183595
2023-11-16,188.1173553466797,189.35686136039257,187.0662415372727,187.97853127837138,54412900,184.3222372872489,176.27749633789062
2023-11-17,188.09750366210938,188.78171334674664,186.98691120628507,188.65279989002153,50922700,185.31959315708704,176.68846740722657
2023-11-20,189.84274291992188,190.29888780221057,188.28593119459046,188.2958417959073,46505100,186.6341792515346,177.10809834798178
2023-11-21,189.03953552246094,189.91215257469014,188.14709726863614,189.8030754431615,38134500,187.23481096540178,177.52076161702473
2023-11-22,189.7039031982422,191.31029805901488,189.22793715258507,189.88239992204348,39617700,188.15700204031808,177.90902659098307
2023-11-24,188.37513732910156,189.2973223945837,187.66118076777323,189.26757546541884,24048300,188.51539611816406,178.22295989990235
2023-11-27,188.19667053222656,189.06928760823715,187.31414285514808,188.3255839995523,40552600,188.7675497872489,178.59234364827475
2023-11-28,188.80152893066406,189.47582799498892,187.8099242301234,188.1867388581487,38415400,188.86528887067522,178.9861806233724
2023-11-29,187.7801971435547,190.47736342450784,187.38356127369806,189.2973512852548,43014200,188.81995936802454,179.39779866536458
2023-11-30,188.35531616210938,188.7222202024886,186.61009727764167,188.2462390361622,48794400,188.6074698311942,179.87183024088543
2023-12-01,189.63449096679688,189.95179660734362,187.64135580786584,188.73212704562349,45704800,188.69246346609933,180.4010437011719
2023-12-04,187.8396759033203,188.45448112204545,185.87630278327032,188.38506152852514,43389500,188.42614528111048,180.95559641520182
2023-12-05,191.79617309570312,192.76794143388682,188.58336852388663,188.61313058416235,66628400,188.91486467633928,181.63807169596353
2023-12-06,190.70545959472656,193.12496281511594,190.49721591044622,192.81756772030812,41089700,189.27326311383928,182.26966552734376
2023-12-07,192.63905334472656,193.3629205543118,191.96475426663108,192.0044269286476,47477700,189.82148088727678,183.04295603434244
2023-12-08,194.06698608398438,194.34463422327846,192.04410377691167,192.56965312133897,53406400,190.71959359305245,184.00281677246093
2023-12-11,191.55819702148438,191.8656072016425,189.81297812056516,191.48879255742054,60943700,191.1771480015346,184.83514760335285
2023-12-12,193.07534790039062,193.08525849983545,190.11044455227926,191.45902748039885,52696900,191.66869899204798,185.64971923828125
2023-12-13,196.29808044433594,196.33773797632358,193.214189106248,193.45216455954898,70404200,192.87704249790735,186.55587005615234
2023-12-14,196.44683837890625,197.94415626252416,194.5132119382899,196.35759757334458,66831600,193.54142325265067,187.3613484700521
