Price,Close,High,Low,Open,Volume,MA_7,MA_30
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,,
Date,,,,,,,
2023-02-06,21.0690860748291,21.54963085392908,20.76637079932243,20.78635237038477,452197000,20.538441521780832,
2023-02-07,22.152055740356445,22.237974946923938,21.130021348712052,21.361802552350117,664150000,20.796483176095144,
2023-02-08,22.184030532836914,22.856395317656922,21.987216067602407,22.36585786761618,559651000,21.230787004743302,
2023-02-09,22.315902709960938,22.99825818396335,22.099108610512882,22.584649646952737,523876000,21.63040896824428,
2023-02-10,21.24491310119629,22.05714489108248,20.791343369117982,21.669512802115033,550737000,21.67636489868164,
2023-02-13,21.767419815063477,22.027174455523305,20.94219981648068,21.517655957569065,474919000,21.687639781406947,
2023-02-14,22.949302673339844,23.027228111755473,21.34581727953393,21.5576169213997,675474000,21.954672949654714,18.750474484761558
2023-02-15,22.74250030517578,22.8334139631762,22.08512271870245,22.52770321112583,420575000,22.193732125418528,19.031841850280763
2023-02-16,21.981224060058594,22.528705007029274,21.906294121223468,22.112098967976177,412026000,22.169327599661692,19.27338031133016
2023-02-17,21.367799758911133,21.719466582327403,20.95518972612229,21.6105702785936,465888000,22.05272320338658,19.51058931350708
2023-02-21,20.6354923248291,21.47369869665402,20.59852661530796,20.98016579111472,410015000,21.812664576939174,19.703606828053793
2023-02-22,20.73440170288086,21.08407157890139,20.401715971932948,20.687447106366278,513184000,21.739734377179825,19.87431221008301
2023-02-23,23.641651153564453,23.865440536709627,23.003254689456554,23.417863675966604,1117995000,22.007481711251394,20.132568073272704
2023-02-24,23.264005661010742,23.451829726072322,22.925327050973003,23.203064357889673,589716000,22.052439280918666,20.37517204284668
2023-02-27,23.47879981994629,23.85744151744217,23.43184523869269,23.64764080334692,452994000,22.15762492588588,20.60795192718506
2023-02-28,23.194072723388672,23.80249869803318,23.184081939450895,23.349925522833068,455963000,22.330889020647323,20.81831957499186
2023-03-01,22.676563262939453,23.23403683456975,22.48674217124683,23.170096195793,460026000,22.51785523550851,20.984695561726888
2023-03-02,23.29197883605957,23.35791648305723,22.410811925677443,22.466760694671414,389415000,22.897353308541433,21.182408459981282
2023-03-03,23.8674373626709,23.877428147206164,23.108154887916523,23.297975982991947,412393000,23.34492983136858,21.419684092203777
2023-03-06,23.531755447387695,24.22509834243002,23.464817383551697,23.86843706344506,437429000,23.329230444771902,21.610004234313966
2023-03-07,23.269956588745117,24.106307975293905,23.222992119971778,23.581715125917633,515154000,23.330080577305385,21.746506881713866
2023-03-08,24.16226577758789,24.181252063835192,23.405852285965068,23.468803202924352,513573000,23.427718571254186,21.91035556793213
2023-03-09,23.417844772338867,24.43505576916179,23.364884429128946,24.156270677621638,501257000,23.459686006818497,22.047458712259928
2023-03-10,22.94720458984375,23.608692262120844,22.70838947059228,23.3908607785021,474866000,23.498349053519114,22.15292231241862
2023-03-13,22.948204040527344,23.279947517007088,22.279723706349586,22.73437106627306,421890000,23.44923836844308,22.23967030843099
2023-03-14,24.044355392456055,24.20023465879967,23.44182196451992,23.477795275750477,474910000,23.474512372698104,22.403018697102866
2023-03-15,24.209228515625,24.267182234844768,23.341901021216625,23.742589391877125,524486000,23.571294239589147,22.55937468210856
2023-03-16,25.52121353149414,25.56817609863926,23.87548821119416,24.008386501425736,583253000,23.892902374267578,22.71264108022054
2023-03-17,25.70507049560547,26.37854811527238,25.648113542090044,25.961871359937923,848547000,24.11330304827009,22.846526908874512
2023-03-20,25.87993049621582,26.003834961276322,25.110526688397965,25.595151486521146,432747000,24.465029580252512,23.00652224222819
2023-03-21,26.17870330810547,26.371554585822363,25.36133811736534,26.159718926782208,547408000,24.9266722542899,23.176842816670735
2023-03-22,26.447494506835938,27.567626309324265,26.216672572959897,26.404526646779992,797295000,25.426570892333984,23.32002410888672
2023-03-23,27.16993522644043,27.477697184217313,26.669323898015797,27.093993889877133,564889000,25.873082297188894,23.486220932006837
2023-03-24,26.758255004882812,27.145954928992946,26.33458366949547,27.01006060143659,454920000,26.23722893851144,23.634299341837565
2023-03-27,26.510446548461914,26.979083076531545,26.344574782878965,26.816209246044448,361026000,26.37854794093541,23.809817123413087
2023-03-28,26.389537811279297,26.492458648935738,25.82997222376829,26.42650979990374,356104000,26.476328986031668,23.96388772328695
2023-03-29,26.96309471130371,27.057021752152824,26.576395389808596,26.80421939827036,393694000,26.631066731044225,24.097680791219076
2023-03-30,27.361785888671875,27.477697152078605,27.081003441347132,27.207905862898926,364516000,26.800078528267996,24.25165697733561
2023-03-31,27.755477905273438,27.81243294698016,27.083997708372205,27.11897043676594,433933000,26.986933299473353,24.44413210550944
2023-04-03,27.94333267211914,27.97830540140123,27.314820315472883,27.487686609279088,398716000,27.097418648856028,24.663316535949708
2023-04-04,27.431730270385742,27.978307373761556,27.285843473418648,27.944333318386548,368592000,27.19362940107073,24.889857800801597
2023-04-05,26.86017417907715,26.97708220560241,26.37455065173421,26.80821442088673,515015000,27.24359049115862,25.094050216674805
2023-04-06,27.016054153442383,27.05902010799569,26.406526131732786,26.56340408671622,397654000,27.333092825753347,25.206530316670737
2023-04-10,27.557632446289062,27.599599722003898,26.648337660725947,26.802217671680346,395279000,27.418026787894114,25.349651209513347
2023-04-11,27.147951126098633,27.768470288811887,27.104983266832733,27.702521438327167,314378000,27.387478964669363,25.471956253051758
2023-04-12,26.47447395324707,27.446719698838795,26.42750948196734,27.34879605082514,446259000,27.204478400094168,25.581302960713703
2023-04-13,26.44249725341797,26.866168547855672,26.308602197594585,26.71328720589751,353615000,26.990073340279714,25.706834093729654
2023-04-14,26.737268447875977,26.862171603134502,26.19968516091452,26.483465526083034,395660000,26.890864508492605,25.821677080790202
2023-04-17,26.9810791015625,26.98507571258764,26.412519730546887,26.544417423730405,321471000,26.90813664027623,25.925465138753257
2023-04-18,27.645565032958984,28.08822261514071,27.335805736591062,27.511669976648836,604812000,26.998066765921457,26.062592124938966
2023-04-19,27.90935707092285,27.978303849360227,27.21089929445798,27.33979904750019,358660000,27.04831314086914,26.21723880767822
2023-04-20,27.0830020904541,28.008285294702446,26.97908256981449,27.649562260282398,427713000,27.039034707205637,26.314596684773765
2023-04-21,27.09798812866211,27.16193962505463,26.701296358072568,26.93111770046531,345103000,27.128108160836355,26.43726812998454
2023-04-24,27.021047592163086,27.344795961333663,26.650334754413183,26.992070732318915,339282000,27.210758209228516,26.573062896728516
2023-04-25,26.220666885375977,27.22588792391112,26.20468044143942,27.05701824520363,378527000,27.13695798601423,26.682144991556804
2023-04-26,26.93511390686035,27.30882468111703,26.68430893017137,26.98107969934481,406337000,27.13039152962821,26.778503608703613
2023-04-27,27.204906463623047,27.473699061924297,26.60437225664509,27.341801359540217,377161000,27.067440305437362,26.87835954030355
2023-04-28,27.727502822875977,27.736494722113637,27.050026680821563,27.20390860883088,292216000,27.04146112714495,26.951902516682942
2023-05-01,28.887598037719727,29.035484071938583,27.758474491836754,27.818427465332757,570329000,27.299260548182897,27.057986768086753
2023-05-02,28.188142776489258,28.81365912640652,28.06124227027244,28.657779853563685,402730000,27.45499692644392,27.134927177429198
2023-05-03,27.780458450317383,28.345021209649484,27.450714217743126,27.8184291138181,383387000,27.56348419189453,27.18831901550293
2023-05-04,27.540645599365234,27.83741446612487,27.2188945775801,27.62957543882547,321850000,27.752052579607284,27.224757385253906
2023-05-05,28.657777786254883,28.732718529451365,27.709513707603133,27.804439411333636,361494000,27.998147419520787,27.27435213724772
2023-05-08,29.12841033935547,29.197357116104758,28.328032335071658,28.499898032963095,344979000,28.27293368748256,27.353357315063477
2023-05-09,28.54886245727539,28.950551416305693,28.42795782373757,28.87660934582165,314869000,28.39027077811105,27.421304512023926
2023-05-10,28.862619400024414,29.090443380229463,28.43894813940752,28.98252535370124,369350000,28.386702401297434,27.503740564982095
2023-05-11,28.555856704711914,28.927570123485957,28.224115114379536,28.873611109189465,322149000,28.439232962472097,27.556832631429035
2023-05-12,28.318044662475586,28.75770432048088,28.024271804253868,28.506897417558207,274222000,28.51603099278041,27.58870792388916
2023-05-15,28.930564880371094,28.946553229870617,28.1301868465502,28.485909993610434,293926000,28.714590890066965,27.627877489725748
2023-05-16,29.190366744995117,29.8468592323244,28.809663309971146,28.81865520899866,449405000,28.790675027029856,27.669445292154947
2023-05-17,30.154619216918945,30.17560285577452,29.407199534895835,29.561079553170053,432535000,28.93727629525321,27.760208257039388
2023-05-18,31.65345573425293,31.8033391347446,30.29650809578211,30.38643851725128,748725000,29.380789620535715,27.91998430887858
2023-05-19,31.239776611328125,31.555531759478416,30.892046668425955,31.51156522552532,473908000,29.720383507864817,28.06077505747477
2023-05-22,31.1518497467041,31.495583125914308,30.656233689131668,30.877061253928588,372000000,30.09123965672084,28.18058230082194
2023-05-23,30.664226531982422,31.26376210879847,30.607271481238808,30.97598510816161,356253000,30.426408495221818,28.297791481018066
2023-05-24,30.51433753967285,30.583284318527475,29.782904383932877,30.18659067105019,721419000,30.652661732264928,28.43245360056559
2023-05-25,37.9505729675293,39.44941078052054,36.606613842123146,38.49315152397772,1543911000,31.904119764055526,28.816056124369304
2023-05-26,38.91582489013672,39.13965036548496,37.5209065628187,37.86064329293303,714397000,33.15572057451521,29.222008005777994
2023-05-30,40.07992172241211,41.90550581208473,39.91804849161949,40.56354787392991,923401000,34.35950142996652,29.65863609313965
2023-05-31,37.8046875,40.26377936076244,37.792695760283166,39.45740538202882,1002580000,35.29734584263393,29.997273508707682
2023-06-01,39.73918533325195,40.0189671601438,38.31029304006884,38.45917585173872,635873000,36.52410806928362,30.391601117451987
2023-06-02,39.29652786254883,40.46861932052468,39.02773528594731,40.06593169963198,482731000,37.75729397365025,30.798718643188476
2023-06-05,39.140655517578125,39.534347478908344,38.677014278698906,38.87885745313366,396094000,38.989625113351,31.200140889485677
2023-06-06,38.62405776977539,39.12966633833443,38.11844920121635,38.79992393989999,388729000,39.08583722795759,31.58690789540609
2023-06-07,37.44983673095703,39.4724798355732,37.33091714927566,38.88887231517685,511998000,38.87641034807478,31.961213556925454
2023-06-08,38.48414611816406,38.83790856539692,37.47982353092405,37.69867447040822,417772000,38.64844240461077,32.346181297302245
2023-06-09,38.74397277832031,39.68433913025439,38.54110994385187,39.01079182389234,427717000,38.78262601579939,32.73081684112549
2023-06-12,39.45549774169922,39.50346585909975,38.59207925276336,39.17368934062504,388701000,38.742099217006135,33.12175000508626
2023-06-13,40.99446105957031,41.07341040519784,39.71332399118058,40.15902373494629,613208000,38.98466110229492,33.52531210581461
2023-06-14,42.9681396484375,42.97113598782619,40.52477736242913,40.7965979524684,740465000,39.53144454956055,34.01797866821289
2023-06-15,42.62437057495117,43.259945268512396,42.1187096909307,42.57340611825495,568622000,40.1029178074428,34.51277573903402
2023-06-16,42.66333770751953,43.69164616054712,42.63235647777839,43.420828202870155,655709000,40.847703661237446,35.016865475972494
2023-06-20,43.778587341308594,43.960468171430314,42.64534980172413,42.96913358966378,451153000,41.60405240740095,35.52089246114095
2023-06-21,43.0161018371582,43.58572270035069,42.05175330634248,43.47179700285762,551603000,42.2143565586635,35.98381551106771
2023-06-22,42.996116638183594,43.39684459011098,42.205647311041446,42.22463174963578,417737000,42.720159258161274,36.46539065043132
2023-06-23,42.1806640625,42.780259748123754,41.98679405380195,42.43549394435148,358140000,42.88961683000837,36.909325472513835
2023-06-26,40.60472106933594,42.73528968879071,40.07307674112564,42.432491709500844,594322000,42.551985604422434,37.31095428466797
2023-06-27,41.84788131713867,41.91183752016278,40.420842573844496,40.771604816954344,462175000,42.44105856759207,37.761948839823404
2023-06-28,41.089393615722656,41.81690545908025,40.4907967749422,40.63269972481745,582639000,42.216209411621094,38.16724313100179
2023-06-29,40.79458999633789,41.57206751161818,40.57273892901067,41.53009589413119,380514000,41.789924076625276,38.554050572713216
2023-06-30,42.27360153198242,42.52143615172758,41.47314054093111,41.65202123521711,501148000,41.68385260445731,38.958016649882
2023-07-03,42.384521484375,42.86919645813437,42.17366461675994,42.48845174872612,198209000,41.59648186819894,39.31571884155274
2023-07-05,42.28859329223633,43.14801275888201,42.05674678060165,42.10671245240927,323618000,41.611900329589844,39.68401273091634
2023-07-06,42.07473373413086,42.15068292310203,41.31824199558715,41.815908748676975,303582000,41.82190213884626,40.048108863830564
2023-07-07,42.47446060180664,43.184985563987055,42.151679425221936,42.29358237445178,355881000,41.9114134652274,40.441783332824706
2023-07-10,42.15167999267578,42.782256847848465,41.62103447108327,42.62836091679516,353908000,42.06316866193499,40.829694747924805
2023-07-11,42.37652587890625,42.72928949696264,42.03875539127137,42.45247506207122,298244000,42.2891595023019,40.97722651163737
2023-07-12,43.87252426147461,43.90550305041173,42.748279595768494,43.00410823370412,481277000,42.5175770350865,41.1424498240153
2023-07-13,45.946136474609375,46.12401457256602,44.46213275662318,44.48811627852953,478204000,43.02637917654855,41.337990315755206
2023-07-14,45.4384765625,48.055717801832095,45.02975074452843,46.55172710271844,772075000,43.47636250087193,41.59244995117187
2023-07-17,46.4298095703125,46.464785922555656,45.231616951942435,46.25792796050985,510488000,44.098516191755024,41.8154707590739
2023-07-18,47.46211242675781,47.86384295444501,45.703295752651904,46.66964557192856,569164000,44.81103788103376,42.08765691121419
2023-07-19,47.04539108276367,47.78589468669408,46.71061692438983,47.432132278953816,427502000,45.51013946533203,42.35114809672038
2023-07-20,45.48944091796875,47.05539026514879,45.03174821014186,46.47577781434144,537865000,45.95484161376953,42.579994201660156
2023-07-21,44.27924728393555,45.83520487140858,44.07038798081477,45.757254315991084,963769000,46.012944902692524,42.807641220092776
2023-07-24,44.58205032348633,45.07871832138468,44.01043572473537,44.70096991726032,382516000,45.818075452532085,43.010904693603514
2023-07-25,45.64833450317383,46.151993949696525,44.892841521253494,44.910830992402,348081000,45.84805515834263,43.24105008443197
2023-07-26,45.42148208618164,46.022080298497244,44.60003539984157,45.990100289718285,364237000,45.704008374895366,43.43991622924805
2023-07-27,45.86919021606445,47.36318559950191,45.71928938176142,46.487774181270936,455976000,45.47644805908203,43.602407201131186
2023-07-28,46.718605041503906,46.99541944913681,46.34985336187273,46.63665937666687,331194000,45.42976433890207,43.7274227142334
2023-07-31,46.6976318359375,47.098363628457754,46.47478195839613,46.72261657878546,251055000,45.602363041469026,43.86319808959961
2023-08-01,46.47578048706055,46.86851822714573,45.996103161636334,46.42881115307115,237858000,45.91615349905832,43.99027951558431
2023-08-02,44.239280700683594,45.809225144822705,43.357872868108224,45.80023231542858,530142000,45.8671864100865,44.00563596089681
2023-08-03,44.48511505126953,45.087710878582755,43.77059490108069,43.77059490108069,324176000,45.7010122026716,44.054603068033856
2023-08-04,44.65000534057617,45.61135750960015,44.363199262281455,44.95480089030669,362666000,45.59080123901367,44.10973269144694
2023-08-07,45.386512756347656,45.50943128805715,44.533085929268644,45.080718408884294,322154000,45.52184731619699,44.2165943145752
2023-08-08,44.63401412963867,45.21162517699858,44.0264206319756,44.822886411936246,353843000,45.22404861450195,44.350904083251955
2023-08-09,42.52543640136719,44.282255761115316,42.10571634484622,44.24427925587865,586449000,44.62802069527762,44.37348925272624
2023-08-10,42.35955047607422,43.54475527906339,41.806920236191914,42.13170286485831,492705000,44.03998783656529,44.41582781473796
2023-08-11,40.82756805419922,41.98978918777693,40.611713480681736,41.72296635669751,533085000,43.55260031563895,44.416927083333334
2023-08-14,43.7236213684082,43.77059069571262,40.283934893491555,40.4588166311825,690286000,43.443815503801616,44.46526107788086
2023-08-15,43.910499572753906,45.23761094961256,43.68065444037462,44.53008608139681,676512000,43.33817182268415,44.516127014160155
2023-08-16,43.45680236816406,44.645003217539106,43.376854252532475,44.490108508672876,527451000,43.0624989100865,44.55506731669108
2023-08-17,43.314903259277344,44.03241974365146,42.972131210711666,43.94048245223215,452395000,42.87405450003488,44.59640630086263
2023-08-18,43.269935607910156,43.548747659996984,41.63203583723946,42.60637984983034,583768000,42.980411529541016,44.62292213439942
2023-08-21,46.93546676635742,47.03340054502666,44.192310747529035,44.464127494140655,692573000,43.63411385672433,44.78238169352213
2023-08-22,45.6373405456543,48.15465044840223,45.30256635922711,48.1026834062312,755293000,44.321224212646484,44.89107551574707
2023-08-23,47.08437728881836,47.16832054280134,45.17765697601533,45.835216277685575,779046000,44.80133220127651,44.99813728332519
2023-08-24,47.1313362121582,50.23225371220406,47.127341093273124,50.18228804118617,1156044000,45.261451721191406,45.03764394124349
2023-08-25,45.98710632324219,47.77290532972233,44.993770374089465,46.980438460258725,925341000,45.622923714774,45.055931599934894
2023-08-28,46.80355453491211,46.94845764081992,44.85786313408847,46.45079089513967,685192000,46.121302468436106,45.06838976542155
2023-08-29,48.75124740600586,49.04804888819601,46.35985248205318,46.63466937521741,701397000,46.90434701102121,45.11136093139648
2023-08-30,49.23092269897461,49.89347574273386,48.392485325821596,49.01106919330039,735206000,47.232269287109375,45.18421198527018
2023-08-31,49.32186508178711,49.710603865788684,48.925132248027246,49.346849822900985,528570000,47.75862993512835,45.311959457397464
2023-09-01,48.476436614990234,49.76657038149354,48.109682388761954,49.72859768878448,463830000,47.9574955531529,45.45186576843262
2023-09-05,48.515411376953125,48.81820938411966,47.82787348720718,48.190628778230135,382653000,48.15522057669504,45.582977803548175
2023-09-06,47.03327941894531,48.52040187168578,46.55256375973415,48.4124675938394,468670000,48.304673876081196,45.629142634073894
2023-09-07,46.21376419067383,46.316704161962946,45.12540493347,45.49818632647951,433330000,48.22041811261858,45.655552037556966
2023-09-08,45.54515838623047,46.578549795234004,45.24433697550349,45.91494321497456,473069000,47.76240539550781,45.6447509765625
2023-09-11,45.15138626098633,46.13580277797443,44.285895308094744,46.12081222472613,473966000,47.1796144757952,45.59251035054525
2023-09-12,44.84356689453125,45.64609526594391,44.50476589129932,44.711644683644934,349256000,46.53985759190151,45.530708185831706
2023-09-13,45.45820999145508,45.90294758191361,44.47678613148132,44.57372912057882,398355000,46.108682359967915,45.496789169311526
2023-09-14,45.55415344238281,45.959912533797855,45.104417736108495,45.92293557779265,370097000,45.68564551217215,45.5406182607015
2023-09-15,43.874141693115234,45.5721383754204,43.7821930198778,45.31429093296798,506831000,45.234340122767854,45.52025248209635
2023-09-18,43.94009780883789,44.215936184285376,41.975256439611805,42.72281686656951,500271000,44.90953063964844,45.49658889770508
2023-09-19,43.49436950683594,43.94010598271847,42.97667302563092,43.807184892092344,373064000,44.616560799734934,45.43351745605469
2023-09-20,42.21411895751953,43.877140298495235,42.1981295407641,43.57431736743093,367108000,44.19695118495396,45.352854283650714
2023-09-21,40.99284362792969,42.07520603875452,40.955866667490554,41.558512204916546,450736000,43.64684786115374,45.301767857869464
2023-09-22,41.58549118041992,42.09019478907558,41.206712805320656,41.54751155048687,479236000,43.093602316720144,45.27596588134766
2023-09-25,42.19712829589844,42.51094250359211,41.15274189436024,41.566499482257406,419091000,42.614027295793804,45.321617889404294
2023-09-26,41.88631820678711,42.79478329960575,41.63046844488469,41.97626535892116,402282000,42.330052512032644,45.26037445068359
2023-09-27,42.44298553466797,42.846750726606956,41.60448280317075,42.30507013891138,444935000,42.11617933000837,45.21145731608073
2023-09-28,43.06361770629883,43.42040584820638,42.09019244907844,42.43498662299495,424663000,42.05464335850307,45.19835116068522
2023-09-29,43.47337341308594,44.117993873277456,43.28148518657967,43.80117928965927,397830000,42.234536852155415,45.20363349914551
2023-10-02,44.755619049072266,45.14838526378596,43.835160204850645,44.004059360800305,433298000,42.77207619803293,45.25315628051758
2023-10-03,43.49136734008789,45.103420079348275,43.220527047092695,44.78160732372803,470850000,43.04434422084263,45.138352966308595
2023-10-04,44.01506805419922,44.11700918383511,43.26650853291988,43.716244325488695,361821000,43.304049900599885,45.08427721659343
2023-10-05,44.66168212890625,44.87355907762935,43.862154026315785,44.02405737101078,393483000,43.70053046090262,45.00352071126302
2023-10-06,45.73504638671875,45.762030910222144,44.00006886129196,44.166970312257135,434436000,44.17082486833845,44.956977717081706
2023-10-09,45.2463264465332,45.57813158236599,44.341860842790076,44.81558061204782,409675000,44.482640402657644,44.93228505452474
2023-10-10,45.77102279663086,46.23174977831537,45.061441940637515,45.283311292435734,368582000,44.81087602887835,44.897867329915364
2023-10-11,46.7784309387207,46.83140112460815,46.02287570557261,46.16878961981402,378137000,45.09984915597098,44.83210678100586
2023-10-12,46.91735076904297,47.58096116077266,46.30271511701913,46.74945044702477,481325000,45.58927536010742,44.754987716674805
2023-10-13,45.43421936035156,47.088247061466205,45.25332622388591,46.93233691107498,474115000,45.79201126098633,44.62539952596028
2023-10-16,46.06785202026367,46.197772707429415,44.88554631741198,45.036458356873474,375099000,45.992892674037385,44.54511337280273
2023-10-17,43.91211700439453,44.72763821121428,42.45497569088067,43.9740807563203,812333000,45.732474190848215,44.39167022705078
2023-10-18,42.171138763427734,43.19353867117414,41.800358959912565,42.56590650096909,627294000,45.29316166469029,44.22959887186686
2023-10-19,42.076202392578125,43.27149704183871,41.85732962426039,42.78578325627493,501233000,44.76533017839704,44.09168014526367
2023-10-20,41.36262512207031,42.44498744497046,41.053805193919466,41.865327220586586,477266000,43.991643633161274,43.95226236979167
2023-10-23,42.94968795776367,43.222529794895785,40.92088476471772,41.20471789682862,478530000,43.42483466012137,43.87887242635091
2023-10-24,43.63727569580078,43.67125606240389,42.66585200550872,43.05162238085588,401463000,43.1681284223284,43.838662719726564
2023-10-25,41.754390716552734,43.62429085852798,41.53052363272983,43.37243657677688,398379000,42.551919664655415,43.71520207722982
2023-10-26,40.30224609375,42.231109527965074,39.85650966502812,41.82834703800738,541001000,42.03622382027762,43.540138498942056
2023-10-27,40.47614288330078,41.181728284669475,39.99142796964453,41.105772840082615,416784000,41.79408155168806,43.426871871948244
2023-10-30,41.136756896972656,41.74140011545999,40.45715708839421,41.06280298137389,388028000,41.65987505231585,43.33342717488607
2023-10-31,40.7559814453125,40.85492597583814,39.206895078542935,40.42617778091217,517969000,41.573211669921875,43.242147572835286
2023-11-01,42.300071716308594,42.35603848881298,40.844928006293706,40.85991856143589,437593000,41.48040934971401,43.24501266479492
2023-11-02,43.48037338256836,43.858149075327375,42.868734368129815,43.30247683018647,409172000,41.457994733537944,43.32793032328288
2023-11-03,44.97848892211914,45.28230687928524,43.69724264528921,43.99406856905828,424610000,41.918580191476,43.441030248006186
2023-11-06,45.72405242919922,45.90794597594991,44.87255306180776,45.25832729646328,400733000,42.693123953683035,43.558594385782875
2023-11-07,45.92793655395508,46.19077833519736,45.131405063982676,45.692075485560395,343165000,43.47195162091936,43.693314997355145
2023-11-08,46.546566009521484,46.83939268029924,45.94092017940282,46.07284239178855,346719000,44.244781494140625,43.830101013183594
2023-11-09,46.92234802246094,48.20159290455906,46.72246505652049,47.439041810402294,540496000,45.12569100516183,43.95872535705566
2023-11-10,48.3065299987793,48.44345034341423,47.255151482276034,47.47202272481538,421245000,45.98375647408621,44.11983057657878
2023-11-13,48.59135437011719,49.0870643467763,48.07066140972394,48.29153187815876,384136000,46.71389661516462,44.247688420613606
2023-11-14,49.626747131347656,49.804643679009864,49.01111268540679,49.65073506752464,416954000,47.377933502197266,44.45220108032227
2023-11-15,48.85919952392578,49.93056658286776,48.171605113904064,49.90558359837123,475497000,47.82581165858677,44.61367212931315
2023-11-16,49.45085906982422,49.495834550251864,48.30153863182137,48.65033211773849,339756000,48.32908630371094,44.773311360677084
2023-11-17,49.26896286010742,49.68771478002095,48.97813389873992,49.49482766776376,325205000,48.71800013950893,44.89110857645671
2023-11-20,50.379310607910156,50.51822867897837,49.152033232319226,49.28295659470337,414120000,49.21185193743025,45.062208048502605
2023-11-21,49.91458511352539,50.487245686183094,49.193010222269415,50.09647712940669,565747000,49.44157409667969,45.20032679239909
2023-11-22,48.68730163574219,50.305347385214155,47.66190506313219,49.82263401876184,899420000,49.45528084891183,45.26395581563314
2023-11-24,47.747859954833984,48.89218598438888,47.71687617098167,48.44145141892708,294645000,49.186868395124165,45.291639455159505
2023-11-27,48.213584899902344,48.50141346161061,47.62393227136599,47.77184390637924,395662000,49.09463773454939,45.38428497314453
2023-11-28,47.79282760620117,48.2945345904846,47.44503304136884,48.20758404305151,401491000,48.85777609688895,45.44178415934245
2023-11-29,48.11164093017578,48.7332761674738,47.83180709342431,48.35050236578872,382005000,48.692444392613005,45.58176829020182
2023-11-30,46.742454528808594,48.08166546718563,46.394659915888205,47.99571376977162,526247000,48.17289352416992,45.73414548238119
2023-12-01,46.73745346069336,47.172198605670886,46.15979480379712,46.49759696256461,369317000,47.71901757376535,45.88952051798503
2023-12-04,45.48318862915039,46.04985595451796,44.9834831764298,46.04985595451796,437543000,47.26128714425223,46.026872634887695
2023-12-05,46.542667388916016,46.57664693505586,45.24831433854384,45.44321631785002,371718000,47.089116777692524,46.14663861592611
2023-12-06,45.48019027709961,47.363248618844615,45.38923628677336,47.19133394813323,380590000,46.69863183157785,46.2080691019694
2023-12-07,46.57264709472656,46.605631500937335,45.58114369836872,45.67709625491712,350823000,46.52432032993862,46.36867764790853
2023-12-08,47.4821891784668,47.71707199991906,46.526667071393376,46.57164649877913,359224000,46.43439865112305,46.608009084065756
2023-12-11,46.60363006591797,47.50717632201845,45.80703244000096,47.46719926720655,509728000,46.41456658499582,46.81225865681966
2023-12-12,47.63311767578125,47.642112036749815,46.02292498477765,46.02292498477765,372387000,46.542518615722656,47.028804016113284
2023-12-13,48.06390380859375,48.5696507647958,47.584144799570055,47.60513418472511,447792000,46.91119221278599,47.27240142822266
